epoch,accuracy,loss,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.9811135530471802,0.0036649168469011784,0.02175321616232395,0.0036649168469011784,0.9804950952529907,0.0037104228977113962,0.021901337429881096,0.0037104228977113962
1,0.9814416170120239,0.0036263829097151756,0.021595358848571777,0.0036263829097151756,0.9808725714683533,0.0036833351477980614,0.02181544341146946,0.0036833351477980614
2,0.9816749095916748,0.0036005238071084023,0.021490562707185745,0.0036005238071084023,0.9818868041038513,0.003634033491834998,0.021605150774121284,0.003634033491834998
3,0.9818056225776672,0.003580323187634349,0.02141190506517887,0.003580323187634349,0.9813406467437744,0.0036362665705382824,0.021671848371624947,0.0036362665705382824
4,0.9819517731666565,0.00356295402161777,0.02134568803012371,0.00356295402161777,0.9815515279769897,0.003617409383878112,0.021625958383083344,0.003617410082370043
5,0.9820705652236938,0.003547289874404669,0.021291596814990044,0.003547289874404669,0.9821398258209229,0.0036017990205436945,0.02144123800098896,0.0036017990205436945
6,0.9821335077285767,0.0035313835833221674,0.02123686671257019,0.0035313835833221674,0.9818277955055237,0.00359148602001369,0.021411946043372154,0.00359148602001369
7,0.9822244644165039,0.0035178596153855324,0.02119160257279873,0.0035178596153855324,0.9818382859230042,0.003575954819098115,0.021321289241313934,0.003575954819098115
8,0.9822601675987244,0.003505791537463665,0.021150683984160423,0.003505791537463665,0.981950044631958,0.0035587658639997244,0.0212581604719162,0.0035587658639997244
9,0.9823470711708069,0.0034958799369633198,0.02111923322081566,0.0034958799369633198,0.9817518591880798,0.0035661400761455297,0.0213396567851305,0.0035661400761455297
10,0.9823879599571228,0.0034863383043557405,0.021083667874336243,0.0034863383043557405,0.9824392795562744,0.0035513099282979965,0.021391328424215317,0.0035513099282979965
11,0.9824414253234863,0.0034776730462908745,0.021054664626717567,0.0034776730462908745,0.9822980165481567,0.0035457753110677004,0.021281179040670395,0.0035457753110677004
12,0.9824734330177307,0.003469706978648901,0.021027762442827225,0.003469706978648901,0.982578456401825,0.0035413806326687336,0.021233541890978813,0.0035413806326687336
13,0.9825551509857178,0.003462717868387699,0.021004224196076393,0.003462717868387699,0.9824540615081787,0.0035337002482265234,0.02111959643661976,0.0035337002482265234
14,0.9825679659843445,0.0034563569352030754,0.02098470740020275,0.0034563569352030754,0.9827724099159241,0.0035253209061920643,0.02117418684065342,0.0035253209061920643
15,0.9826628565788269,0.0034501999616622925,0.020962825044989586,0.0034501999616622925,0.9828272461891174,0.0035257176496088505,0.021186411380767822,0.0035257176496088505
16,0.9826828837394714,0.0034451757092028856,0.02095004729926586,0.0034451757092028856,0.9825890064239502,0.0035318336449563503,0.021242786198854446,0.0035318336449563503
17,0.9827162623405457,0.003439440159127116,0.020929904654622078,0.003439440159127116,0.9823380708694458,0.0035261965822428465,0.021087471395730972,0.0035261965822428465
0,0.9826455116271973,0.0034593199379742146,0.020941050723195076,0.0034593199379742146,0.982778787612915,0.003494890173897147,0.02108994871377945,0.003494890173897147
1,0.9826969504356384,0.003450600663200021,0.020925046876072884,0.003450600663200021,0.9827365875244141,0.003489278955385089,0.021202687174081802,0.003489278955385089
2,0.982746422290802,0.003442078595981002,0.020901426672935486,0.003442078595981002,0.9824329614639282,0.003471878357231617,0.02100890688598156,0.003471878357231617
3,0.9828439354896545,0.0034349325578659773,0.020880287513136864,0.0034349325578659773,0.9826332926750183,0.0034832176752388477,0.02102142572402954,0.0034832176752388477
4,0.9828768372535706,0.0034288442693650723,0.020862923935055733,0.0034288442693650723,0.9827091693878174,0.0034669102169573307,0.020945049822330475,0.0034669102169573307
5,0.9829308390617371,0.0034233001060783863,0.02084672637283802,0.0034233001060783863,0.9822642803192139,0.0034689370077103376,0.02105838432908058,0.0034689370077103376
6,0.982930600643158,0.003418137552216649,0.02083408460021019,0.003418137552216649,0.9820154309272766,0.0034758644178509712,0.021101489663124084,0.0034758644178509712
7,0.9829754829406738,0.003413380589336157,0.020820388570427895,0.003413380589336157,0.9829537868499756,0.003467867849394679,0.020975062623620033,0.003467867849394679
8,0.983022153377533,0.0034082422498613596,0.020806465297937393,0.0034082422498613596,0.9827260375022888,0.003463213099166751,0.020947294309735298,0.003463213099166751
9,0.9830155372619629,0.0034047525841742754,0.020800482481718063,0.0034047525841742754,0.9825236201286316,0.0034675742499530315,0.021063435822725296,0.0034675742499530315
10,0.9830783605575562,0.00340078491717577,0.020790187641978264,0.00340078491717577,0.9826733469963074,0.003458773484453559,0.020948052406311035,0.003458773484453559
11,0.9830928444862366,0.003396904096007347,0.020778493955731392,0.003396904096007347,0.9827429056167603,0.0034674929920583963,0.02111193537712097,0.0034674929920583963
12,0.9831165075302124,0.003393176943063736,0.02077140472829342,0.003393176943063736,0.9828166961669922,0.003450770629569888,0.02089730277657509,0.003450770629569888
13,0.9831698536872864,0.0033894896041601896,0.020762383937835693,0.0033894896041601896,0.983008623123169,0.0034590635914355516,0.02098045125603676,0.0034590635914355516
14,0.9831240773200989,0.0033863908611238003,0.020756013691425323,0.0033863908611238003,0.9827471375465393,0.0034606410190463066,0.021021122112870216,0.0034606410190463066
15,0.9831560850143433,0.0033834928181022406,0.020749259740114212,0.0033834928181022406,0.9828441143035889,0.0034525743685662746,0.020919619128108025,0.0034525743685662746
16,0.9831699132919312,0.003380216658115387,0.02073977328836918,0.003380216658115387,0.9831076860427856,0.003474354976788163,0.02098062075674534,0.003474354976788163
17,0.9832096695899963,0.003377390094101429,0.02073744311928749,0.003377390094101429,0.9829812049865723,0.0034613306634128094,0.02096584253013134,0.0034613306634128094
