epoch,accuracy,loss,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.9789450764656067,0.0037437176797538996,0.022636065259575844,0.0037437176797538996,0.9786584973335266,0.003704947652295232,0.022347809746861458,0.003704947652295232
1,0.9795895218849182,0.0036885696463286877,0.022334439679980278,0.0036885696463286877,0.9776083827018738,0.00370017415843904,0.022441117092967033,0.00370017415843904
2,0.9800229072570801,0.0036489965859800577,0.02212970331311226,0.0036489965859800577,0.9795904755592346,0.003640140173956752,0.022203274071216583,0.003640140173956752
3,0.9803917407989502,0.0036184925120323896,0.021966196596622467,0.0036184925120323896,0.9798941612243652,0.0036062768194824457,0.021898819133639336,0.0036062768194824457
4,0.9807001352310181,0.0035950399469584227,0.02183963544666767,0.0035950399469584227,0.9803032279014587,0.0035702302120625973,0.021684538573026657,0.0035702302120625973
5,0.9809530973434448,0.00357401417568326,0.02172974683344364,0.00357401417568326,0.979571521282196,0.0035595351364463568,0.02155313454568386,0.0035595351364463568
6,0.9811893701553345,0.003556111129000783,0.021637236699461937,0.003556111129000783,0.9801134467124939,0.0035567358136177063,0.02158898487687111,0.0035567358136177063
7,0.9813652634620667,0.0035402909852564335,0.02156001888215542,0.0035402909852564335,0.980235755443573,0.0035792645066976547,0.021879475563764572,0.0035792645066976547
8,0.9815348982810974,0.0035273772664368153,0.021496402099728584,0.0035273772664368153,0.9803686141967773,0.0035253483802080154,0.021340452134609222,0.0035253483802080154
9,0.981642484664917,0.0035149184986948967,0.021436121314764023,0.0035149184986948967,0.9808472394943237,0.00352465664036572,0.021494755521416664,0.00352465664036572
10,0.9818059206008911,0.0035038709174841642,0.0213828906416893,0.0035038709174841642,0.9802568554878235,0.0035185583401471376,0.0213776808232069,0.0035185583401471376
11,0.9819549322128296,0.0034942850470542908,0.021340172737836838,0.0034942850470542908,0.9807776808738708,0.0035086169373244047,0.021367207169532776,0.0035086169373244047
12,0.9820901155471802,0.0034841939341276884,0.021294724196195602,0.0034841939341276884,0.9811846613883972,0.003497963771224022,0.021438656374812126,0.003497963771224022
13,0.9821879863739014,0.0034754329826682806,0.021254178136587143,0.0034754329826682806,0.9805604815483093,0.003503014100715518,0.02137814648449421,0.003503014100715518
14,0.9822920560836792,0.0034670422319322824,0.021217694506049156,0.0034670422319322824,0.9811593294143677,0.003479184117168188,0.02137426659464836,0.003479184117168188
15,0.9823628067970276,0.003459393512457609,0.02118382416665554,0.003459393512457609,0.9812015295028687,0.00348276668228209,0.02128111943602562,0.00348276668228209
16,0.9824193120002747,0.0034524097573012114,0.02115342952311039,0.0034524097573012114,0.9815346598625183,0.0034789012279361486,0.021181762218475342,0.0034789012279361486
17,0.9825130701065063,0.003445792943239212,0.02112656645476818,0.003445792943239212,0.9816927909851074,0.0034665754064917564,0.021119654178619385,0.0034665754064917564
0,0.9824369549751282,0.0034519631881266832,0.0210933405905962,0.0034519631881266832,0.9817835092544556,0.0034471086692065,0.021127361804246902,0.0034471086692065
1,0.9825083017349243,0.0034446108620613813,0.021083669736981392,0.0034446108620613813,0.9815472960472107,0.0034600032959133387,0.021211154758930206,0.0034600032959133387
2,0.9825877547264099,0.003435898805037141,0.021052250638604164,0.003435898805037141,0.9819521903991699,0.003452068893238902,0.02104027569293976,0.003452068893238902
3,0.9826186895370483,0.003428111784160137,0.021025342866778374,0.003428111784160137,0.9817307591438293,0.003455192083492875,0.021143261343240738,0.003455192083492875
4,0.9827063679695129,0.003421085886657238,0.0210010576993227,0.003421085886657238,0.9818425178527832,0.0034388997592031956,0.021061930805444717,0.0034388997592031956
5,0.9827432632446289,0.003415095154196024,0.0209842249751091,0.003415095154196024,0.9819669127464294,0.003439277410507202,0.02099556103348732,0.003439277410507202
6,0.9827792048454285,0.003408397315070033,0.020961666479706764,0.003408397315070033,0.9821672439575195,0.0034255939535796642,0.020961932837963104,0.0034255939535796642
7,0.9828529357910156,0.003403251525014639,0.020947514101862907,0.003403251525014639,0.9825278520584106,0.00342968525364995,0.020990975201129913,0.00342968525364995
8,0.9828924536705017,0.003398108994588256,0.02093115821480751,0.003398108994588256,0.9825636744499207,0.0034355917014181614,0.021025432273745537,0.0034355917014181614
9,0.9829376339912415,0.0033927750773727894,0.020917516201734543,0.0033927750773727894,0.981909990310669,0.003434497397392988,0.021013205870985985,0.003434497397392988
10,0.9829649925231934,0.003388505196198821,0.02090931311249733,0.003388505196198821,0.9820048809051514,0.0034396518021821976,0.021055150777101517,0.0034396518021821976
11,0.9830347895622253,0.0033835931681096554,0.020898709073662758,0.0033835931681096554,0.9819479584693909,0.0034332729410380125,0.020974623039364815,0.0034332729410380125
12,0.9830934405326843,0.0033787027932703495,0.02089052088558674,0.0033787027932703495,0.9819437265396118,0.003435742575675249,0.021025804802775383,0.003435742575675249
13,0.9831064939498901,0.0033742161467671394,0.02088077738881111,0.0033742161467671394,0.9823507070541382,0.003454247023910284,0.021026968955993652,0.003454247023910284
14,0.9831261038780212,0.0033700282219797373,0.020872484892606735,0.0033700282219797373,0.982110321521759,0.0034348159097135067,0.021020380780100822,0.0034348159097135067
