epoch,accuracy,loss,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.9811424016952515,0.0036583058536052704,0.02198158949613571,0.0036583058536052704,0.9807860851287842,0.0036261361092329025,0.021759839728474617,0.0036261361092329025
1,0.9815222024917603,0.003612704109400511,0.021727953106164932,0.003612704109400511,0.9812268018722534,0.003617740236222744,0.02169867791235447,0.003617740236222744
2,0.9817287921905518,0.003580105258151889,0.021553058177232742,0.003580105258151889,0.9811024069786072,0.0035859791096299887,0.021590029820799828,0.0035859791096299887
3,0.9819501042366028,0.003555082716047764,0.02142796851694584,0.003555082716047764,0.9816991686820984,0.003557941410690546,0.02146577276289463,0.003557941410690546
4,0.9820582270622253,0.003534295130521059,0.02132694236934185,0.003534295130521059,0.9816717505455017,0.0035530959721654654,0.021375177428126335,0.0035530959721654654
5,0.9821702837944031,0.0035172821953892708,0.021246518939733505,0.0035172821953892708,0.9816253185272217,0.0035349237732589245,0.021291540935635567,0.003534923307597637
6,0.9823122620582581,0.0035021398216485977,0.0211799219250679,0.0035021398216485977,0.9822009801864624,0.003516930853947997,0.021158067509531975,0.003516930853947997
7,0.9823759198188782,0.0034889825619757175,0.021121764555573463,0.0034889825619757175,0.9815683960914612,0.0035016019828617573,0.021144116297364235,0.0035016019828617573
8,0.9824873805046082,0.003477687481790781,0.021075868979096413,0.003477687481790781,0.9819542765617371,0.003526974469423294,0.02114088088274002,0.003526974469423294
9,0.9826120138168335,0.003467538161203265,0.021033378317952156,0.003467538161203265,0.9821503758430481,0.003495790995657444,0.02108549326658249,0.003495790995657444
10,0.9826420545578003,0.0034575590398162603,0.020995227620005608,0.0034575590398162603,0.9819816946983337,0.0034832842648029327,0.02110518328845501,0.0034832842648029327
11,0.9827171564102173,0.003448899369686842,0.020962681621313095,0.003448899369686842,0.9824033975601196,0.0034792586229741573,0.02100738324224949,0.0034792586229741573
12,0.9827986359596252,0.0034405963961035013,0.020929064601659775,0.0034405963961035013,0.9820006489753723,0.0034855117555707693,0.02100764587521553,0.0034855117555707693
13,0.9828956127166748,0.0034327437169849873,0.020904377102851868,0.0034327437169849873,0.9818509817123413,0.0034845820628106594,0.021060537546873093,0.0034845820628106594
14,0.9828844666481018,0.0034256905782967806,0.02087690494954586,0.0034256905782967806,0.981996476650238,0.00347410561516881,0.020964954048395157,0.00347410561516881
15,0.9829379320144653,0.0034185207914561033,0.02085227333009243,0.0034185207914561033,0.9822537302970886,0.003463356290012598,0.02092564105987549,0.003463356290012598
16,0.983001172542572,0.0034123966470360756,0.02083045244216919,0.0034123966470360756,0.9821672439575195,0.0034653134644031525,0.020945167168974876,0.0034653134644031525
17,0.9830461740493774,0.003406679956242442,0.020814459770917892,0.003406679956242442,0.9820428490638733,0.0034730504266917706,0.020898479968309402,0.0034730504266917706
0,0.9826957583427429,0.0034468204248696566,0.02089967019855976,0.0034468204248696566,0.9815747141838074,0.003442190820351243,0.02092708647251129,0.003442190820351243
1,0.98286372423172,0.0034269695170223713,0.02082231268286705,0.0034269695170223713,0.9823212027549744,0.00343524687923491,0.020787227898836136,0.00343524687923491
2,0.9829657673835754,0.0034159114584326744,0.020787712186574936,0.0034159114584326744,0.9825868606567383,0.0034258849918842316,0.020790517330169678,0.0034258849918842316
3,0.9829818606376648,0.00340798357501626,0.020764345303177834,0.00340798357501626,0.9823275208473206,0.0034245012793689966,0.020911749452352524,0.0034245012793689966
4,0.9830723404884338,0.003400803077965975,0.02074378915131092,0.003400803077965975,0.9818277955055237,0.003428430063650012,0.020846877247095108,0.003428430063650012
5,0.9831235408782959,0.003393836785107851,0.020723771303892136,0.003393836785107851,0.982422411441803,0.0034086923114955425,0.020755624398589134,0.0034086923114955425
6,0.9831390976905823,0.0033874406944960356,0.02070424146950245,0.0033874406944960356,0.9823085069656372,0.0034130974672734737,0.02084631286561489,0.0034130974672734737
7,0.9832218289375305,0.003381943330168724,0.020687846466898918,0.003381943330168724,0.9825173020362854,0.003410578239709139,0.020796461030840874,0.003410578239709139
8,0.9832439422607422,0.0033756312914192677,0.020668799057602882,0.0033756312914192677,0.9825931787490845,0.003408967750146985,0.020770354196429253,0.003408967750146985
9,0.983262300491333,0.0033704140223562717,0.020654423162341118,0.0033704140223562717,0.9824033975601196,0.0034025702625513077,0.020741498097777367,0.0034025702625513077
10,0.9833504557609558,0.003365663578733802,0.020643459632992744,0.003365663578733802,0.9823823571205139,0.003403731156140566,0.0206451416015625,0.003403731156140566
11,0.9833912253379822,0.003360593458637595,0.020631518214941025,0.003360593458637595,0.9827028512954712,0.0034023295156657696,0.020714716985821724,0.0034023295156657696
12,0.9834082722663879,0.003355909837409854,0.02061861753463745,0.003355909837409854,0.982504665851593,0.0034030950628221035,0.020733442157506943,0.0034030950628221035
13,0.9834679961204529,0.0033509705681353807,0.02060483954846859,0.0033509705681353807,0.9831098318099976,0.003396986983716488,0.020747829228639603,0.003396986983716488
14,0.9835007190704346,0.0033472480718046427,0.02060011774301529,0.0033472476061433554,0.9828462600708008,0.00339396670460701,0.020701127126812935,0.00339396670460701
15,0.9834994077682495,0.003342609154060483,0.020586762577295303,0.003342609154060483,0.9828799962997437,0.0033984268084168434,0.020685702562332153,0.0033984268084168434
16,0.9834775924682617,0.003338776994496584,0.020579151809215546,0.003338776994496584,0.9829242825508118,0.003402687842026353,0.02065921016037464,0.003402687842026353
17,0.983555018901825,0.003334088483825326,0.02056596241891384,0.003334088483825326,0.9827619194984436,0.0034013090189546347,0.02070700190961361,0.0034013090189546347
