epoch,accuracy,loss,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.9814949631690979,0.003653377527371049,0.021734273061156273,0.003653377527371049,0.9809864163398743,0.0036446989979594946,0.02172321081161499,0.0036446989979594946
1,0.981888473033905,0.0036067450419068336,0.021543150767683983,0.0036067450419068336,0.9818657040596008,0.003602914744988084,0.021548185497522354,0.003602914744988084
2,0.9821215271949768,0.0035753382835537195,0.021419499069452286,0.0035753382835537195,0.982032299041748,0.0035899353679269552,0.02146012708544731,0.0035899353679269552
3,0.9823267459869385,0.0035502335522323847,0.021325010806322098,0.0035502335522323847,0.9821356534957886,0.0035792426206171513,0.02146228216588497,0.0035792426206171513
4,0.9824889898300171,0.0035279281437397003,0.021247973665595055,0.0035279281437397003,0.9820934534072876,0.003557865507900715,0.0213455893099308,0.003557865507900715
5,0.9826142191886902,0.003507996676489711,0.02118009887635708,0.003507996676489711,0.9820639491081238,0.003541301703080535,0.02134031243622303,0.003541301703080535
6,0.9827684164047241,0.0034915232099592686,0.021122241392731667,0.0034915232099592686,0.9823464751243591,0.0035331801045686007,0.02126302197575569,0.0035331801045686007
7,0.98283451795578,0.0034765517339110374,0.021069558337330818,0.0034765517339110374,0.982654333114624,0.00352666387334466,0.021297844126820564,0.00352666387334466
8,0.9829402565956116,0.0034642252139747143,0.021029910072684288,0.0034642252139747143,0.9822326302528381,0.003529107430949807,0.02125711180269718,0.003529107430949807
9,0.9830592274665833,0.0034525347873568535,0.020992254838347435,0.0034525347873568535,0.982498288154602,0.003517218166962266,0.021137923002243042,0.003517218166962266
10,0.9831350445747375,0.0034421400632709265,0.02095841057598591,0.0034421400632709265,0.9825236201286316,0.003504477208480239,0.021105734631419182,0.003504477208480239
11,0.9831918478012085,0.003432659199461341,0.020927414298057556,0.003432659199461341,0.9825025200843811,0.003508863737806678,0.02106192335486412,0.003508863737806678
12,0.9832746982574463,0.003424059133976698,0.02090202458202839,0.003424059133976698,0.9826648831367493,0.0035028301645070314,0.021113254129886627,0.0035028301645070314
13,0.9833472967147827,0.0034161165822297335,0.02087623067200184,0.0034161165822297335,0.9824603796005249,0.0034945860970765352,0.021101899445056915,0.0034945860970765352
14,0.9834188222885132,0.003408615244552493,0.02085389755666256,0.003408615244552493,0.9822705984115601,0.0035140267573297024,0.021208813413977623,0.0035140267573297024
15,0.9834432005882263,0.0034015034325420856,0.020834505558013916,0.0034015034325420856,0.9826943874359131,0.0035060583613812923,0.021115994080901146,0.0035060583613812923
16,0.9834800958633423,0.0033950828947126865,0.020815011113882065,0.0033950828947126865,0.9824455976486206,0.0034977751784026623,0.021098516881465912,0.0034977751784026623
17,0.9835355877876282,0.00338844140060246,0.020795587450265884,0.00338844140060246,0.9824476838111877,0.0034918927121907473,0.021069707348942757,0.0034918927121907473
