epoch,accuracy,loss,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.9806290864944458,0.0036957061383873224,0.022176921367645264,0.0036957061383873224,0.9804170727729797,0.003667052835226059,0.02216460183262825,0.003667052835226059
1,0.9810487627983093,0.0036478396505117416,0.021897688508033752,0.0036478396505117416,0.9806532263755798,0.0036252604331821203,0.021829627454280853,0.0036252604331821203
2,0.9813387989997864,0.003615790279582143,0.02171475999057293,0.003615790279582143,0.9808346033096313,0.0036139425355941057,0.021756524220108986,0.0036139425355941057
3,0.9815152883529663,0.0035907959099859,0.021577414125204086,0.0035907963756471872,0.98101806640625,0.0035988648887723684,0.02169986627995968,0.0035988648887723684
4,0.9817306995391846,0.003569959430024028,0.021469026803970337,0.003569959430024028,0.9812479019165039,0.003580636577680707,0.021596984937787056,0.003580636577680707
5,0.9818809032440186,0.0035525073762983084,0.02138746902346611,0.0035525073762983084,0.9815494418144226,0.0035661107394844294,0.0214737206697464,0.0035661107394844294
6,0.9820226430892944,0.0035365750081837177,0.021315334364771843,0.0035365750081837177,0.9816253185272217,0.003557994030416012,0.021508999168872833,0.003557994030416012
7,0.982132613658905,0.003523237071931362,0.021257946267724037,0.003523237071931362,0.981604278087616,0.003533388255164027,0.021277856081724167,0.003533388255164027
8,0.9822271466255188,0.003512487979605794,0.021211663261055946,0.003512487979605794,0.9821588397026062,0.003518550656735897,0.02125399373471737,0.003518550656735897
9,0.9823297262191772,0.0035018224734812975,0.021163824945688248,0.0035018224734812975,0.982028067111969,0.0035228724591434,0.021328041329979897,0.0035228724591434
10,0.982384204864502,0.003492684569209814,0.021124545484781265,0.003492684569209814,0.9820091128349304,0.003506497712805867,0.021210769191384315,0.003506497712805867
11,0.982481837272644,0.003484501736238599,0.021086009219288826,0.003484501736238599,0.9820470809936523,0.0035063272807747126,0.021264825016260147,0.0035063272807747126
12,0.9825324416160583,0.0034766055177897215,0.02105003222823143,0.0034766055177897215,0.9817476272583008,0.003499098587781191,0.0211032722145319,0.003499098587781191
13,0.9825852513313293,0.0034696024376899004,0.021020064130425453,0.0034696024376899004,0.9822031259536743,0.003494956996291876,0.021144986152648926,0.003494956996291876
14,0.9826678037643433,0.003463032888248563,0.02099236473441124,0.003463032888248563,0.9822958707809448,0.0034968969412148,0.021103300154209137,0.0034968969412148
15,0.9827394485473633,0.003456982783973217,0.020969489589333534,0.003456982783973217,0.9823633432388306,0.0034836353734135628,0.02107023261487484,0.0034836353734135628
16,0.9827691912651062,0.0034511464182287455,0.020943908020853996,0.0034511464182287455,0.9820386171340942,0.003486956236883998,0.021031470969319344,0.003486956236883998
17,0.982811689376831,0.0034459889866411686,0.02092318795621395,0.0034459889866411686,0.98218834400177,0.0034860274754464626,0.021036451682448387,0.0034860274754464626
