epoch,accuracy,loss,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.9814316630363464,0.003652281826362014,0.02186472713947296,0.003652281826362014,0.9813491106033325,0.0036500252317637205,0.021842151880264282,0.0036500252317637205
1,0.9818291068077087,0.0036079983692616224,0.021646011620759964,0.0036079983692616224,0.9818235635757446,0.003637998830527067,0.021815400570631027,0.003637998830527067
2,0.9820525646209717,0.0035792768467217684,0.02150610089302063,0.0035792768467217684,0.9815220236778259,0.003612246597185731,0.021654248237609863,0.003612246597185731
3,0.9822766780853271,0.003557593561708927,0.021407799795269966,0.003557593561708927,0.9820470809936523,0.0035870261490345,0.02151929959654808,0.0035870261490345
4,0.9824159145355225,0.0035396486055105925,0.021328460425138474,0.0035396486055105925,0.9814882874488831,0.003580530406907201,0.021493466570973396,0.003580530406907201
5,0.9825705885887146,0.003523925319314003,0.02126244269311428,0.003523925319314003,0.9818087816238403,0.003571517765522003,0.021392183378338814,0.003571517765522003
6,0.9826499819755554,0.0035102448891848326,0.02120981365442276,0.0035102448891848326,0.9823527932167053,0.00357461953535676,0.02144043520092964,0.00357461953535676
7,0.9827539324760437,0.0034980042837560177,0.021159349009394646,0.0034980042837560177,0.9825510382652283,0.003553973510861397,0.02126031182706356,0.003553973510861397
8,0.9828585982322693,0.0034873660188168287,0.02111915685236454,0.0034873660188168287,0.982028067111969,0.003546169027686119,0.021242816001176834,0.003546169027686119
9,0.9829537272453308,0.003477061167359352,0.02108081430196762,0.003477061167359352,0.9826754331588745,0.0035441406071186066,0.02122524566948414,0.0035441406071186066
10,0.9830268621444702,0.003467678325250745,0.02104800008237362,0.003467678325250745,0.9823781251907349,0.00355327595025301,0.021333089098334312,0.00355327595025301
11,0.9830934405326843,0.0034591357689350843,0.021018624305725098,0.0034591357689350843,0.9828504323959351,0.0035332697443664074,0.02113337628543377,0.0035332697443664074
12,0.9831558465957642,0.0034514227882027626,0.020995624363422394,0.0034514227882027626,0.9827660918235779,0.0035317200236022472,0.02122829668223858,0.0035317200236022472
13,0.9832438230514526,0.0034436036366969347,0.020969517529010773,0.0034436036366969347,0.9827914237976074,0.0035251087974756956,0.02118152752518654,0.0035251087974756956
14,0.9833078384399414,0.0034366408362984657,0.020949048921465874,0.0034366408362984657,0.9830170273780823,0.0035314408596605062,0.021128904074430466,0.0035314408596605062
