epoch,accuracy,loss,mae,mse,val_accuracy,val_loss,val_mae,val_mse
0,0.9813165664672852,0.003650723258033395,0.022103838622570038,0.003650723258033395,0.9810686707496643,0.0036325145047158003,0.022018112242221832,0.0036325145047158003
1,0.9817408323287964,0.0036055240780115128,0.021853841841220856,0.0036055240780115128,0.9813976287841797,0.0036269265692681074,0.021969161927700043,0.0036269265692681074
2,0.9819996356964111,0.0035752179101109505,0.021678615361452103,0.0035752179101109505,0.9821019172668457,0.0035878221970051527,0.02167930081486702,0.0035878221970051527
3,0.9821852445602417,0.0035521872341632843,0.02154962532222271,0.0035521872341632843,0.9819437265396118,0.0035737203434109688,0.0215636994689703,0.0035737203434109688
4,0.9823384284973145,0.0035334869753569365,0.021451935172080994,0.0035334869753569365,0.9818973541259766,0.003549326444044709,0.021507492288947105,0.003549326444044709
5,0.9824824333190918,0.003517129924148321,0.021366877481341362,0.003517129924148321,0.9822009801864624,0.00354902190156281,0.02145223133265972,0.00354902190156281
6,0.9826439619064331,0.0035017356276512146,0.02129286900162697,0.0035017356276512146,0.9820913672447205,0.0035415657330304384,0.021363381296396255,0.0035415657330304384
7,0.9827196598052979,0.0034882957115769386,0.0212286114692688,0.0034882957115769386,0.9822747707366943,0.0035289733204990625,0.021359486505389214,0.0035289733204990625
8,0.982794463634491,0.0034755852539092302,0.02117334119975567,0.0034755852539092302,0.9817898273468018,0.0035118532832711935,0.02125326730310917,0.0035118532832711935
9,0.9828935861587524,0.0034637420903891325,0.02112209051847458,0.0034637420903891325,0.9826396107673645,0.0035053084138780832,0.021241027861833572,0.0035053084138780832
10,0.9829731583595276,0.0034529760014265776,0.021077731624245644,0.0034529760014265776,0.9827218055725098,0.003503289306536317,0.021204179152846336,0.003503289306536317
11,0.9830825328826904,0.003442716784775257,0.02103288099169731,0.003442716784775257,0.9825425744056702,0.0034954689908772707,0.021141747012734413,0.0034954689908772707
12,0.9831534624099731,0.0034340149722993374,0.020999612286686897,0.0034340149722993374,0.9820786714553833,0.003494632663205266,0.021102236583828926,0.003494632663205266
13,0.9831839203834534,0.0034251862671226263,0.020966818556189537,0.0034251862671226263,0.9826627969741821,0.003496024291962385,0.021090015769004822,0.003496024291962385
14,0.9832376837730408,0.0034169878344982862,0.0209355466067791,0.0034169878344982862,0.9825721383094788,0.00348771084100008,0.021129554137587547,0.00348771084100008
15,0.9832989573478699,0.0034089393448084593,0.02090340107679367,0.0034089393448084593,0.9826943874359131,0.003484548768028617,0.021073829382658005,0.003484548768028617
16,0.9833446145057678,0.0034021688625216484,0.020881084725260735,0.0034021688625216484,0.9822452664375305,0.0035007805563509464,0.021233994513750076,0.0035007805563509464
17,0.9834039807319641,0.0033950444776564837,0.020855866372585297,0.0033950444776564837,0.9828061461448669,0.0034784560557454824,0.02105371281504631,0.0034784560557454824
0,0.9831165075302124,0.0034534772858023643,0.020986182615160942,0.0034534772858023643,0.9828799962997437,0.0034705456346273422,0.021043039858341217,0.0034705456346273422
1,0.9832720756530762,0.003431125311180949,0.02090737409889698,0.003431125311180949,0.9835800528526306,0.003466860856860876,0.021051490679383278,0.003466860856860876
2,0.983366847038269,0.0034192511811852455,0.02086685225367546,0.0034192511811852455,0.9830992817878723,0.003466429654508829,0.021068014204502106,0.003466429654508829
3,0.9834205508232117,0.0034089984837919474,0.02083596959710121,0.0034089984837919474,0.9834113717079163,0.0034512621350586414,0.020952563732862473,0.0034512621350586414
4,0.9835143685340881,0.003400290384888649,0.020807260647416115,0.003400290384888649,0.9833839535713196,0.003452874021604657,0.02099769376218319,0.003452874021604657
5,0.983551025390625,0.0033926512114703655,0.020787088200449944,0.0033926512114703655,0.9835800528526306,0.0034545271191745996,0.020950524136424065,0.0034545271191745996
6,0.9836281538009644,0.003385517280548811,0.02076392062008381,0.003385517280548811,0.9830655455589294,0.003448890522122383,0.02090560644865036,0.003448890522122383
7,0.9836838245391846,0.003378379624336958,0.020743336528539658,0.003378379624336958,0.9828209280967712,0.003451233496889472,0.02093452401459217,0.003451233496889472
8,0.9837457537651062,0.0033718792255967855,0.020725201815366745,0.0033718792255967855,0.9834935665130615,0.0034565713722258806,0.02095002867281437,0.0034565713722258806
9,0.9837765693664551,0.0033660714980214834,0.02070644684135914,0.0033660714980214834,0.9830866456031799,0.003466037567704916,0.021021123975515366,0.003466037567704916
10,0.9838182926177979,0.0033597995061427355,0.02068967930972576,0.0033597995061427355,0.9836327433586121,0.0034542956855148077,0.020963355898857117,0.0034542956855148077
11,0.9838345646858215,0.003354626474902034,0.02067692205309868,0.003354626474902034,0.9834514260292053,0.003458096645772457,0.02093210443854332,0.003458096645772457
12,0.9838765859603882,0.0033489344641566277,0.02066253311932087,0.0033489344641566277,0.9837297797203064,0.0034630135633051395,0.021030623465776443,0.0034630135633051395
13,0.9839276671409607,0.00334375724196434,0.02064456231892109,0.00334375724196434,0.9836369752883911,0.003445159876719117,0.020853543654084206,0.003445159876719117
14,0.9839291572570801,0.003338828682899475,0.020633306354284286,0.003338828682899475,0.9835990071296692,0.0034496760927140713,0.020856669172644615,0.0034496760927140713
15,0.9839593172073364,0.003333984175696969,0.02062269300222397,0.003333984175696969,0.983670711517334,0.00344738713465631,0.020895054563879967,0.00344738713465631
16,0.9840001463890076,0.003329211613163352,0.02060858905315399,0.003329211613163352,0.9835863709449768,0.003456831444054842,0.02102026715874672,0.003456831444054842
